osm_id,highway,eligibility,x,y
53372461,residential,fallback (untagged residential <500m),528339.8433471178,184215.44083736185
53372461,residential,fallback (untagged residential <500m),528348.3170807827,184218.67061730806
53372461,residential,fallback (untagged residential <500m),528352.6883621456,184221.4183564696
53372461,residential,fallback (untagged residential <500m),528354.9920212387,184223.61308563937
53372461,residential,fallback (untagged residential <500m),528356.8741880452,184226.28677134146
53372472,residential,fallback (untagged residential <500m),528268.0680719756,184184.47278602672
53372472,residential,fallback (untagged residential <500m),528270.2813807471,184188.32319426595
53372472,residential,fallback (untagged residential <500m),528272.84703027,184192.7833926244
53372473,residential,fallback (untagged residential <500m),528296.5977786012,184165.3421399239
53372473,residential,fallback (untagged residential <500m),528293.7196760934,184166.38216384948
53372473,residential,fallback (untagged residential <500m),528287.9215063904,184169.5739095473
53372473,residential,fallback (untagged residential <500m),528283.1855063103,184172.46980153676
53372473,residential,fallback (untagged residential <500m),528278.3849559173,184175.99833620072
54277412,residential,fallback (untagged residential <500m),526781.1956595825,184943.61403166183
55697658,residential,fallback (untagged residential <500m),528503.2347413208,184371.44276809017
55697658,residential,fallback (untagged residential <500m),528518.6874692701,184385.66549818957
55697658,residential,fallback (untagged residential <500m),528520.8862299784,184387.61284733593
55697660,residential,fallback (untagged residential <500m),528617.4928320248,184553.74604901456
55697660,residential,fallback (untagged residential <500m),528613.6576883183,184573.12213138805
55697660,residential,fallback (untagged residential <500m),528615.4366181946,184578.76437165722
55697660,residential,fallback (untagged residential <500m),528616.5989297447,184582.45479200693
55940025,residential,fallback (untagged residential <500m),527282.8621419345,184336.63728421828
55940025,residential,fallback (untagged residential <500m),527325.4065880105,184346.6728570076
55940026,residential,fallback (untagged residential <500m),527276.195848166,184402.16660548915
55940026,residential,fallback (untagged residential <500m),527277.8695464731,184394.9089607821
55940026,residential,fallback (untagged residential <500m),527279.6684118528,184387.08695478132
55940028,residential,fallback (untagged residential <500m),527168.581264468,184376.45819233754
55940028,residential,fallback (untagged residential <500m),527170.3810185704,184369.14803890814
55940029,residential,fallback (untagged residential <500m),527121.507913064,184320.07604099513
55940029,residential,fallback (untagged residential <500m),527084.519236607,184311.20499777066
55940029,residential,fallback (untagged residential <500m),527090.6052583443,184285.94229971047
55940029,residential,fallback (untagged residential <500m),527127.594391316,184294.80226381187
55940029,residential,fallback (untagged residential <500m),527112.943089333,184355.65853729128
55940031,residential,fallback (untagged residential <500m),526950.8582969946,184265.66571898118
55940031,residential,fallback (untagged residential <500m),526953.7483882252,184249.42519546783
55940031,residential,fallback (untagged residential <500m),526955.7938688868,184246.70561887923
55940031,residential,fallback (untagged residential <500m),526959.5599573711,184246.76641532383
55940031,residential,fallback (untagged residential <500m),526995.889267289,184261.77348939487
55940031,residential,fallback (untagged residential <500m),526998.8082182371,184266.2974753785
55940031,residential,fallback (untagged residential <500m),526999.3213370156,184270.19378128328
55940031,residential,fallback (untagged residential <500m),526998.3889318231,184276.40181283624
55940031,residential,fallback (untagged residential <500m),527003.2658333556,184295.2957733589
55940031,residential,fallback (untagged residential <500m),526999.9288285846,184321.90698048624
55940031,residential,fallback (untagged residential <500m),526998.0087108997,184328.49089098768
55940032,residential,fallback (untagged residential <500m),526927.5806560086,184260.35454413574
55940034,residential,fallback (untagged residential <500m),527407.9969404934,184392.74289836525
55940034,residential,fallback (untagged residential <500m),527407.4176895417,184388.17722974817
55940034,residential,fallback (untagged residential <500m),527407.6774503594,184383.63261774188
55940034,residential,fallback (untagged residential <500m),527409.2738612139,184380.5681214587
55940034,residential,fallback (untagged residential <500m),527412.2136281865,184375.12268166564
55940034,residential,fallback (untagged residential <500m),527416.3122184038,184369.6729454861
55940402,residential,fallback (untagged residential <500m),527057.6699821912,184128.677446321
55940402,residential,fallback (untagged residential <500m),527056.965441267,184132.1538257656
55940402,residential,fallback (untagged residential <500m),527043.2288982664,184189.1941995421
55940403,residential,fallback (untagged residential <500m),527194.804540171,184153.94323222095
55940403,residential,fallback (untagged residential <500m),527193.6931067815,184158.97837120615
55940406,residential,fallback (untagged residential <500m),527356.2791351062,184245.57540499332
55940406,residential,fallback (untagged residential <500m),527371.8975289407,184248.90487353603
55940407,residential,fallback (untagged residential <500m),527302.2012981138,184207.34275799245
55940407,residential,fallback (untagged residential <500m),527319.282961665,184210.708749459
55940407,residential,fallback (untagged residential <500m),527326.2566891067,184212.07427857537
55940407,residential,fallback (untagged residential <500m),527349.9941813641,184216.7534309359
55940409,residential,fallback (untagged residential <500m),527407.2118384456,184190.40374920197
55940409,residential,fallback (untagged residential <500m),527406.3392022742,184194.209695258
55940409,residential,fallback (untagged residential <500m),527387.9075372991,184274.51025666203
55940409,residential,fallback (untagged residential <500m),527388.4329146433,184277.90618618816
55940409,residential,fallback (untagged residential <500m),527390.9630504514,184281.59722428845
55940409,residential,fallback (untagged residential <500m),527395.9880469684,184283.74851476017
55940409,residential,fallback (untagged residential <500m),527415.4951416128,184287.77658980567
55940410,residential,fallback (untagged residential <500m),527429.902344763,184222.97579330287
55940410,residential,fallback (untagged residential <500m),527435.548633637,184199.27137274272
55940417,residential,fallback (untagged residential <500m),527503.5817142753,184308.12588788162
55940417,residential,fallback (untagged residential <500m),527505.9429531628,184298.37076509465
55940417,residential,fallback (untagged residential <500m),527510.1185810913,184279.91502424778
55940417,residential,fallback (untagged residential <500m),527515.9278220083,184254.15618926496
55940424,residential,fallback (untagged residential <500m),527626.6234988505,184092.76298004098
55940424,residential,fallback (untagged residential <500m),527632.1615201135,184084.72350212478
55940424,residential,fallback (untagged residential <500m),527642.6038994825,184069.563339788
55940424,residential,fallback (untagged residential <500m),527648.7468293791,184060.64888794709
55940424,residential,fallback (untagged residential <500m),527667.5533255513,184045.93274480646
55940424,residential,fallback (untagged residential <500m),527686.466185245,184031.13032232836
55940439,residential,fallback (untagged residential <500m),527717.0785640186,184072.58235500334
55940439,residential,fallback (untagged residential <500m),527707.699956839,184074.68321300193
